# ball-automatic.dat
# t           x           y           z           
 3.24        103.414     -8.71113    0           
 3.26        103.414     -8.71113    0           
 3.28        103.414     -8.71113    0           
 3.3         103.414     -8.71113    0           
 3.32        103.414     -8.71113    0           
 3.34        103.414     -8.71113    0           
 3.36        103.414     -8.71113    0           
 3.38        103.414     -8.71113    0           
 3.4         103.414     -8.71113    0           
 3.42        103.414     -8.71113    0           
 3.44        103.414     -8.71113    0           
 3.46        103.414     -8.71113    0           
 3.48        103.414     -8.71113    0           
 3.5         103.414     -8.71113    0           
 3.52        103.414     -8.71113    0           
 3.54        103.414     -8.71113    0           
 3.56        103.414     -8.71113    0           
 3.58        103.414     -8.71113    0           
 3.6         103.414     -8.71113    0           
 3.62        103.414     -8.71113    0           
 3.64        103.414     -8.71113    0           
 3.66        103.414     -8.71113    0           
 3.68        103.414     -8.71113    0           
 3.7         103.414     -8.71113    0           
 3.72        103.414     -8.71113    0           
 3.74        103.414     -8.71113    0           
 3.76        103.414     -8.71113    0           
 3.78        103.414     -8.71113    0           
 3.8         103.414     -8.71113    0           
 3.82        103.414     -8.71113    0           
 3.84        103.414     -8.71113    0           
 3.86        103.414     -8.71113    0           
 3.88        103.414     -8.71113    0           
 3.9         103.414     -8.71113    0           
 3.92        103.414     -8.71113    0           
 3.94        103.414     -8.71113    0           
 3.96        103.414     -8.71113    0           
 3.98        103.414     -8.71113    0           
 4           103.414     -8.71113    0           
 4.02        103.414     -8.71113    0           
 4.04        103.414     -8.71113    0           
 4.06        103.414     -8.71113    0           
 4.08        103.414     -8.71113    0           
 4.1         103.414     -8.71113    0           
 4.12        103.414     -8.71113    0           
 4.14        103.414     -8.71113    0           
 4.16        103.414     -8.71113    0           
 4.18        103.414     -8.71113    0           
 4.2         103.414     -8.71113    0           
 4.22        103.414     -8.71113    0           
 4.24        103.414     -8.71113    0           
 4.26        103.414     -8.71113    0           
 4.28        103.414     -8.71113    0           
 4.3         103.414     -8.71113    0           
 4.32        103.414     -8.71113    0           
 4.34        103.414     -8.71113    0           
 4.36        103.414     -8.71113    0           
 4.38        103.414     -8.71113    0           
 4.4         103.414     -8.71113    0           
 4.42        103.414     -8.71113    0           
 4.44        103.414     -8.71113    0           
 4.46        103.414     -8.71113    0           
 4.48        103.414     -8.71113    0           
 4.5         103.414     -8.71113    0           
 4.52        103.414     -8.71113    0           
 4.54        103.414     -8.71113    0           
 4.56        103.414     -8.71113    0           
 4.58        103.414     -8.71113    0           
 4.6         103.414     -8.71113    0           
 4.62        103.414     -8.71113    0           
 4.64        103.414     -8.71113    0           
 4.66        103.414     -8.71113    0           
 4.68        103.414     -8.71113    0           
 4.7         103.414     -8.71113    0           
 4.72        103.414     -8.71113    0           
 4.74        103.414     -8.71113    0           
 4.76        103.414     -8.71113    0           
 4.78        103.414     -8.71113    0           
 4.8         103.414     -8.71113    0           
 4.82        103.414     -8.71113    0           
 4.84        103.414     -8.71113    0           
 4.86        103.414     -8.71113    0           
 4.88        103.414     -8.71113    0           
 4.9         103.414     -8.71113    0           
 4.92        103.414     -8.71113    0           
 4.94        103.414     -8.71113    0           
 4.96        103.414     -8.71113    0           
 4.98        103.414     -8.71113    0           
 5           103.414     -8.71113    0           
 5.02        103.414     -8.71113    0           
 5.04        103.414     -8.71113    0           
 5.06        103.414     -8.71113    0           
 5.08        103.414     -8.71113    0           
 5.1         103.414     -8.71113    0           
 5.12        103.414     -8.71113    0           
 5.14        103.414     -8.71113    0           
 5.16        103.414     -8.71113    0           
 5.18        103.414     -8.71113    0           
 5.2         103.414     -8.71113    0           
 5.22        103.414     -8.71113    0           
 5.24        103.414     -8.71113    0           
 5.26        103.414     -8.71113    0           
 5.28        103.414     -8.71113    0           
 5.3         103.414     -8.71113    0           
 5.32        103.414     -8.71113    0           
 5.34        103.414     -8.71113    0           
 5.36        103.414     -8.71113    0           
 5.38        103.414     -8.71113    0           
 5.4         103.414     -8.71113    0           
 5.42        103.414     -8.71113    0           
 5.44        103.414     -8.71113    0           
 5.46        103.414     -8.71113    0           
 5.48        103.414     -8.71113    0           
 5.5         103.414     -8.71113    0           
 5.52        103.414     -8.71113    0           
 5.54        103.414     -8.71113    0           
 5.56        103.414     -8.71113    0           
 5.58        103.414     -8.71113    0           
 5.6         103.414     -8.71113    0           
 5.62        103.414     -8.71113    0           
 5.64        103.414     -8.71113    0           
 5.66        103.414     -8.71113    0           
 5.68        103.414     -8.71113    0           
 5.7         103.414     -8.71113    0           
 5.72        103.414     -8.71113    0           
 5.74        103.414     -8.71113    0           
 5.76        103.414     -8.71113    0           
 5.78        103.414     -8.71113    0           
 5.8         103.414     -8.71113    0           
 5.82        103.414     -8.71113    0           
 5.84        103.414     -8.71113    0           
 5.86        103.414     -8.71113    0           
 5.88        103.414     -8.71113    0           
 5.9         103.414     -8.71113    0           
 5.92        103.414     -8.71113    0           
 5.94        103.414     -8.71113    0           
 5.96        103.414     -8.71113    0           
 5.98        103.414     -8.71113    0           
 6           103.414     -8.71113    0           
 6.02        103.414     -8.71113    0           
 6.04        103.414     -8.71113    0           
 6.06        103.414     -8.71113    0           
 6.08        103.414     -8.71113    0           
 6.1         103.414     -8.71113    0           
 6.12        103.414     -8.71113    0           
 6.14        103.414     -8.71113    0           
 6.16        103.414     -8.71113    0           
 6.18        103.414     -8.71113    0           
 6.2         103.414     -8.71113    0           
 6.22        103.414     -8.71113    0           
 6.24        103.414     -8.71113    0           
 6.26        103.414     -8.71113    0           
 6.28        103.414     -8.71113    0           
 6.3         103.414     -8.71113    0           
 6.32        103.414     -8.71113    0           
 6.34        103.414     -8.71113    0           
 6.36        103.414     -8.71113    0           
 6.38        103.414     -8.71113    0           
 6.4         103.414     -8.71113    0           
 6.42        103.414     -8.71113    0           
 6.44        103.414     -8.71113    0           
 6.46        103.414     -8.71113    0           
 6.48        103.414     -8.71113    0           
 6.5         103.414     -8.71113    0           
 6.52        103.414     -8.71113    0           
 6.54        103.414     -8.71113    0           
 6.56        103.414     -8.71113    0           
 6.58        103.414     -8.71113    0           
 6.6         103.414     -8.71113    0           
 6.62        103.414     -8.71113    0           
 6.64        103.414     -8.71113    0           
 6.66        103.414     -8.71113    0           
 6.68        103.414     -8.71113    0           
 6.7         103.414     -8.71113    0           
 6.72        103.414     -8.71113    0           
 6.74        103.414     -8.71113    0           
 6.76        103.414     -8.71113    0           
 6.78        103.414     -8.71113    0           
 6.8         103.414     -8.71113    0           
 6.82        103.414     -8.71113    0           
 6.84        103.414     -8.71113    0           
 6.86        103.414     -8.71113    0           
 6.88        103.414     -8.71113    0           
 6.9         103.414     -8.71113    0           
 6.92        103.414     -8.71113    0           
 6.94        103.414     -8.71113    0           
 6.96        103.414     -8.71113    0           
 6.98        103.414     -8.71113    0           
 7           103.414     -8.71113    0           
 7.02        103.414     -8.71113    0           
 7.04        103.414     -8.71113    0           
 7.06        103.414     -8.71113    0           
 7.08        103.414     -8.71113    0           
 7.1         103.414     -8.71113    0           
 7.12        103.414     -8.71113    0           
 7.14        103.414     -8.71113    0           
 7.16        103.414     -8.71113    0           
 7.18        103.414     -8.71113    0           
 7.2         103.414     -8.71113    0           
 7.22        103.414     -8.71113    0           
 7.24        103.414     -8.71113    0           
 7.26        103.414     -8.71113    0           
 7.28        103.414     -8.71113    0           
 7.3         103.414     -8.71113    0           
 7.32        103.414     -8.71113    0           
 7.34        103.414     -8.71113    0           
 7.36        103.414     -8.71113    0           
 7.38        103.414     -8.71113    0           
 7.4         103.414     -8.71113    0           
 7.42        103.414     -8.71113    0           
 7.44        103.414     -8.71113    0           
 7.46        103.414     -8.71113    0           
 7.48        103.414     -8.71113    0           
 7.5         103.414     -8.71113    0           
 7.52        103.414     -8.71113    0           
 7.54        103.414     -8.71113    0           
 7.56        103.414     -8.71113    0           
 7.58        103.414     -8.71113    0           
 7.6         103.414     -8.71113    0           
 7.62        103.414     -8.71113    0           
 7.64        103.414     -8.71113    0           
 7.66        103.414     -8.71113    0           
 7.68        103.414     -8.71113    0           
 7.7         103.414     -8.71113    0           
 7.72        103.414     -8.71113    0           
 7.74        103.414     -8.71113    0           
 7.76        103.414     -8.71113    0           
 7.78        103.414     -8.71113    0           
 7.8         103.414     -8.71113    0           
 7.82        103.414     -8.71113    0           
 7.84        103.414     -8.71113    0           
 7.86        103.414     -8.71113    0           
 7.88        103.414     -8.71113    0           
